item_id,order_id,product_id,quantity,unit_price,discount_percent
OI002908,O00262,P0492,5,9038.07,26.36
OI002909,O00527,P0433,2,34146.97,11.38
OI002910,O00061,P0011,5,11430.5,9.36
OI002911,O00266,P0026,5,44944.46,13.15
OI002912,O00674,P0572,1,44434.2,3.29
OI002913,O00034,P0504,3,18686.91,17.02
OI002914,O00088,P0449,3,15681.24,12.11
OI002915,O00755,P0543,2,27432.59,28.86
OI002916,O00641,P0132,2,3636.38,29.39
OI002917,O00286,P0555,3,14761.26,8.11
OI002918,O00968,P0042,5,28392.53,6.72
OI002919,O00989,P0542,4,23595.06,12.95
OI002920,O00152,P0011,2,9259.88,4.99
OI002921,O00762,P0505,2,32449.17,10.78
OI002922,O00337,P0003,2,41979.17,0.06
OI002923,O00022,P0020,5,3683.45,7.46
OI002924,O00299,P0414,4,36300.43,3.34
OI002925,O00005,P0005,5,29945.7,23.04
OI002926,O00582,P0094,1,13434.44,12.19
OI002927,O00003,P0025,5,12201.85,25.51
OI002928,O00394,P0583,2,19822.89,4.17
OI002929,O00507,P0208,4,12004.55,17.46
OI002930,O00545,P0593,4,12143.42,18.53
OI002931,O00398,P0011,5,12703.96,10.11
OI002932,O00557,P0086,5,31846.76,30.0
OI002933,O00398,P0252,1,22742.64,27.64
OI002934,O00836,P0605,5,6246.13,6.57
OI002935,O00445,P0123,1,25434.79,7.33
OI002936,O00457,P0086,1,33193.86,2.55
OI002937,O00095,P0620,5,31614.57,20.83
OI002938,O00338,P0515,2,44697.76,28.89
OI002939,O00317,P0155,1,29543.73,7.79
OI002940,O00869,P0014,1,23734.02,9.72
OI002941,O00245,P0286,4,6844.25,13.39
OI002942,O00385,P0590,5,14052.78,8.5
OI002943,O00912,P0281,4,34936.16,4.45
OI002944,O00055,P0099,1,14119.25,8.01
OI002945,O00660,P0018,2,39273.28,16.17
OI002946,O00094,P0521,2,38152.16,19.58
OI002947,O00526,P0459,5,47557.77,8.67
OI002948,O00002,P0154,4,13100.82,15.93
OI002949,O00513,P0073,4,35791.24,9.74
OI002950,O00140,P0480,2,19737.38,10.76
OI002951,O00995,P0199,4,3715.9,28.53
OI002952,O00228,P0354,4,25510.48,8.84
OI002953,O00164,P0636,1,25668.35,16.8
OI002954,O00143,P0566,3,19679.17,3.49
OI002955,O00429,P0073,2,44490.42,29.24
OI002956,O00355,P0580,1,31802.66,25.99
OI002957,O00408,P0119,1,23491.93,18.05
OI002958,O00225,P0058,3,37125.09,0.71
OI002959,O00088,P0132,5,2899.49,4.3
OI002960,O00089,P0032,1,35001.35,22.37
OI002961,O00180,P0207,2,37690.09,29.71
OI002962,O00643,P0439,1,16183.02,3.75
OI002963,O00671,P0272,5,25320.54,0.35
OI002964,O00754,P0441,4,16865.81,6.73
OI002965,O00835,P0266,3,545.4,1.38
OI002966,O00897,P0314,2,43563.51,29.35
OI002967,O00430,P0226,3,8910.91,28.99
OI002968,O00110,P0638,1,23574.53,0.21
OI002969,O00512,P0211,3,15184.16,4.47
OI002970,O00241,P0360,5,25105.62,2.49
OI002971,O00420,P0549,2,27628.65,9.54
OI002972,O00104,P0131,4,14562.59,5.5
OI002973,O00464,P0005,5,28345.33,12.55
OI002974,O00829,P0398,3,9169.8,23.5
OI002975,O00976,P0158,2,28161.45,2.3
OI002976,O00949,P0638,4,29405.4,12.26
OI002977,O00559,P0454,5,19479.42,8.09
OI002978,O00639,P0302,4,34671.15,2.42
OI002979,O00164,P0594,1,31782.23,10.85
OI002980,O00038,P0424,1,7915.12,9.1
OI002981,O99902981,P0496,3,24728.14,3.77
OI002982,O99902982,P0280,2,33153.4,9.22
OI002983,O99902983,P0389,5,23976.54,3.31
OI002984,O99902984,P0346,4,16170.1,18.14
OI002985,O99902985,P0366,2,6721.85,17.24
OI002986,O99902986,P0019,4,20964.27,8.29
OI002987,O99902987,P0092,1,3836.11,21.31
OI002988,O99902988,P0202,5,40854.7,15.94
OI002989,O99902989,P0257,1,15100.03,12.87
OI002990,O99902990,P0232,3,41185.44,23.67
OI002991,O99902991,P0516,2,9516.12,15.85
OI002992,O99902992,P0602,4,19921.57,29.79
OI002993,O99902993,P0267,1,26872.32,2.95
OI002994,O99902994,P0046,2,7947.55,24.46
OI002995,O99902995,P0320,2,34545.0,8.37
OI002996,O99902996,P0192,2,23193.4,3.55
OI002997,O99902997,P0054,3,40620.13,28.53
OI002998,O99902998,P0006,2,20322.48,3.01
OI002999,O99902999,P0519,4,4150.47,1.75
OI003000,O99903000,P0065,2,20252.41,13.4
